loc,func_cnt,ccn,avg_ccn,max_ccn,token_count,avg_params,file_commits,unique_authors,file_age_days,security_touch_ratio,is_vuln
6,0,0,0.0,0,44,0.0,18,5,1789,0.7222,1
57,0,0,0.0,0,234,0.0,9,6,1934,0.0,0
250,15,15,1.0,1,1490,1.0,2,2,1,0.0,0
182,10,36,3.6,11,1263,0.9,5,4,421,0.0,0
34,0,0,0.0,0,74,0.0,6,5,6053,0.0,0
1351,67,468,6.985,67,7645,2.224,396,91,4850,0.0,0
1372,105,129,1.229,4,7598,1.038,158,72,2931,0.0,0
661,55,239,4.345,25,4545,2.236,12,3,35,0.0,0
142,20,42,2.1,5,681,1.95,8,3,588,0.0,0
45,1,20,20.0,20,264,6.0,16,9,2934,0.0,0
976,143,153,1.07,3,5321,0.993,68,33,4027,0.0588,0
802,41,294,7.171,26,5873,2.317,146,42,2265,0.0137,0
29,0,0,0.0,0,253,0.0,3,2,355,0.0,0
291,41,45,1.098,2,1386,1.098,98,53,3828,0.0306,0
109,15,35,2.333,6,779,1.867,29,15,4655,0.0,0
211,31,32,1.032,2,1390,1.032,24,4,302,0.0,0
62,3,17,5.667,11,448,1.333,16,7,2408,0.0,0
100,19,20,1.053,2,483,1.789,3,3,195,0.0,0
210,18,23,1.278,2,1060,1.111,12,7,3092,0.0833,0
467,0,0,0.0,0,1328,0.0,4,3,289,0.0,0
403,25,131,5.24,30,2369,2.2,5,4,1001,0.0,0
152,19,56,2.947,22,1279,1.737,69,19,5673,0.0,0
1786,112,598,5.339,39,12249,2.473,555,124,5764,0.0072,0
579,28,29,1.036,2,2235,1.0,11,6,531,0.0,0
448,33,49,1.485,4,2368,1.152,28,20,707,0.0,0
287,36,39,1.083,3,1453,1.139,20,8,943,0.2,1
180,12,40,3.333,15,835,2.667,51,24,6793,0.0196,0
1,11,20,1.818,6,165,0.636,0,0,0,0.0,0
50,15,15,1.0,1,331,1.0,19,11,4686,0.1053,0
75,2,9,4.5,8,363,2.0,77,27,6551,0.0,0
45,2,11,5.5,9,218,1.0,3,2,384,0.0,0
675,64,65,1.016,2,2359,0.984,26,12,1399,0.0,0
7,0,0,0.0,0,19,0.0,2,2,2459,0.0,0
12,1,1,1.0,1,639,1.0,12,5,803,0.0,0
51,5,11,2.2,6,334,1.2,19,12,5612,0.0,0
456,57,69,1.211,3,1945,1.14,34,20,2567,0.0,0
405,83,132,1.59,12,2973,1.518,52,11,2581,0.0,0
724,93,107,1.151,3,3054,1.398,63,26,3203,0.0,0
46,2,5,2.5,4,272,1.0,4,4,3142,0.0,0
537,60,72,1.2,6,3957,1.0,42,20,640,0.0952,1
19,2,2,1.0,1,98,3.0,2,2,249,0.0,0
248,30,46,1.533,4,1062,3.633,21,11,2005,0.0,0
694,85,239,2.812,26,4555,2.106,208,30,2904,0.0048,0
148,22,30,1.364,4,875,1.045,14,11,956,0.0,0
58,12,25,2.083,8,627,2.0,25,16,3441,0.0,0
194,10,66,6.6,18,1627,1.5,145,30,3477,0.0,0
202,22,27,1.227,4,1385,1.0,37,18,999,0.027,0
67,7,8,1.143,2,435,1.0,26,12,1693,0.0,0
15,1,2,2.0,2,78,4.0,0,0,0,0.0,0
977,107,127,1.187,5,5170,1.505,81,32,3184,0.679,1
152,4,4,1.0,1,957,1.25,3,3,170,0.0,0
712,71,225,3.169,16,5254,2.366,104,14,1962,0.0288,0
401,24,25,1.042,2,2858,1.042,24,6,291,0.0,0
4,0,0,0.0,0,54,0.0,3,3,1253,0.0,0
154,23,26,1.13,2,929,1.087,9,8,465,0.0,0
179,6,11,1.833,4,913,1.5,2,2,111,0.0,0
555,19,34,1.789,3,1838,1.368,20,14,3659,0.05,0
64,4,4,1.0,1,227,1.0,2,2,288,0.0,0
2281,263,290,1.103,9,11548,1.209,200,70,4650,0.0,0
908,98,305,3.112,16,4852,2.102,33,10,603,0.0,0
211,63,84,1.333,5,2565,2.286,14,8,250,0.0714,0
330,40,104,2.6,8,1466,3.05,81,41,3950,0.0123,0
113,8,10,1.25,3,494,1.0,2,2,175,0.0,0
108,9,25,2.778,10,621,2.222,53,4,833,0.0,0
203,26,86,3.308,15,1597,2.615,55,21,2731,0.0,0
1409,107,509,4.757,25,11435,2.449,418,92,4128,0.0048,0
103,24,30,1.25,3,646,1.375,3,2,100,0.0,0
2094,147,167,1.136,4,11935,1.068,75,34,1089,0.0133,0
587,46,67,1.457,5,4091,1.109,55,32,1478,0.0182,0
1475,113,423,3.743,32,8757,3.0,404,121,3906,0.047,0
8,1,1,1.0,1,70,3.0,15,6,2393,0.0,0
510,24,113,4.708,17,4999,2.083,195,53,3950,0.0154,0
90,10,18,1.8,4,434,1.8,6,2,134,0.0,0
986,96,125,1.302,5,6296,1.083,72,30,3082,0.0,0
147,14,38,2.714,8,899,1.929,52,4,726,0.0,0
452,28,45,1.607,8,2505,1.321,42,11,278,0.0,0
8,1,2,2.0,2,30,2.0,0,0,0,0.0,0
677,83,239,2.88,26,4444,2.12,197,28,2809,0.0051,0
240,45,46,1.022,2,1552,1.044,33,13,1735,0.0,0
59,0,0,0.0,0,255,0.0,14,10,745,0.0,1
93,14,21,1.5,3,615,1.143,3,3,153,0.0,0
50,5,5,1.0,1,431,1.0,7,4,394,0.0,0
8,1,1,1.0,1,33,1.0,10,8,939,0.0,0
280,44,94,2.136,13,2213,2.159,49,16,2086,0.0,0
136,26,52,2.0,7,777,1.615,36,22,2925,0.0,0
304,28,108,3.857,30,2804,2.464,87,23,2559,0.0,0
677,48,210,4.375,19,3958,1.583,205,66,6119,0.0,0
655,61,73,1.197,7,4416,1.18,11,8,168,0.0,1
275,10,73,7.3,20,1380,1.9,116,41,4059,0.0,0
1544,107,341,3.187,28,6595,2.262,442,110,6105,0.0023,0
144,24,42,1.75,5,799,1.583,11,4,339,0.0,0
80,16,33,2.062,12,522,2.062,5,3,257,0.0,0
322,31,112,3.613,16,2165,2.032,137,56,3428,0.0,0
164,33,64,1.939,6,1268,1.485,17,4,715,0.0,0
55,5,5,1.0,1,286,1.0,9,8,2619,0.0,0
69,7,22,3.143,6,563,1.857,9,4,2161,0.0,0
1,0,0,0.0,0,6,0.0,1,1,166,0.0,0
285,25,38,1.52,4,1355,1.08,25,13,2021,0.0,0
15,0,0,0.0,0,100,0.0,3,1,593,0.0,0
1912,225,553,2.458,21,8856,2.098,472,122,5553,0.0106,0
60,8,20,2.5,6,296,1.5,31,18,3517,0.0645,0
118,22,44,2.0,8,975,2.182,7,2,599,0.0,0
38,5,12,2.4,3,213,1.0,5,5,4378,0.0,1
44,3,19,6.333,11,214,2.333,9,9,2315,0.2222,0
314,34,65,1.912,6,1516,3.118,33,19,1436,0.0,0
48,7,7,1.0,1,310,1.714,11,11,1966,0.0,0
249,0,0,0.0,0,2443,0.0,196,12,2249,0.0408,0
203,15,19,1.267,3,1515,1.133,6,3,661,0.0,0
612,65,192,2.954,14,4569,2.308,72,8,1273,0.0,1
443,33,33,1.0,1,3190,1.091,10,4,45,0.0,1
24,0,0,0.0,0,30,0.0,2,2,2083,0.0,0
82,8,27,3.375,5,521,0.875,37,10,2732,0.2162,1
138,21,32,1.524,3,803,2.381,1,1,0,0.0,1
13,0,0,0.0,0,114,0.0,24,10,1844,0.0,0
117,3,3,1.0,1,488,1.333,21,10,5617,0.0,0
31,4,6,1.5,2,187,1.0,9,6,2938,0.0,0
228,31,81,2.613,6,1277,2.71,56,20,1555,0.0,0
17,0,0,0.0,0,25,0.0,3,3,2441,0.0,0
62,5,11,2.2,3,476,1.4,2,2,352,0.0,0
122,9,26,2.889,9,565,1.0,17,6,394,0.0,0
627,18,39,2.167,14,7100,1.5,87,8,1026,0.0,0
655,76,102,1.342,6,2496,1.0,8,4,112,0.0,0
37,4,5,1.25,2,160,1.0,2,2,2575,0.0,1
22,4,9,2.25,5,278,2.0,1,1,2,0.0,0
87,6,19,3.167,4,562,2.0,13,11,1732,0.0,0
1062,80,368,4.6,31,9537,2.45,203,22,1913,0.0099,0
190,11,18,1.636,4,593,1.0,97,35,3378,0.0103,0
150,2,2,1.0,1,873,2.0,19,9,3357,0.0,0
3082,281,316,1.125,10,20480,1.064,25,15,125,0.08,0
1076,85,177,2.082,9,6824,1.071,73,14,2231,0.0,0
104,9,27,3.0,14,935,1.778,40,16,1928,0.7,0
19,0,0,0.0,0,72,0.0,4,4,3268,0.0,0
44,1,12,12.0,12,181,3.0,20,14,5295,0.0,1
89,9,24,2.667,7,441,2.444,33,16,2869,0.0,0
914,134,308,2.299,18,4825,2.433,187,17,2184,0.0107,0
34,8,8,1.0,1,273,1.0,8,7,682,0.125,1
195,22,39,1.773,5,829,0.864,2,2,133,0.0,0
31,5,9,1.8,2,164,1.0,3,2,245,0.0,0
998,84,94,1.119,3,5999,1.048,116,53,1821,0.0,0
12,1,1,1.0,1,45,1.0,8,7,3268,0.0,0
1361,55,59,1.073,4,8310,1.0,11,7,123,0.0,0
813,89,292,3.281,23,4700,2.517,214,72,3432,0.014,0
612,33,65,1.97,9,2983,1.0,36,13,1547,0.0,0
476,69,74,1.072,2,1920,1.0,37,21,1804,0.0541,0
3,0,0,0.0,0,8773,0.0,18,1,29,0.0,0
76,6,6,1.0,1,325,1.0,9,6,3653,0.0,0
116,14,27,1.929,6,502,1.429,8,6,1458,0.0,0
2205,218,284,1.303,6,10896,1.138,219,89,3365,0.0274,0
57,6,10,1.667,3,326,2.5,0,0,0,0.0,0
399,48,99,2.062,11,2637,1.75,54,24,2649,0.0,0
190,40,68,1.7,5,1240,1.625,66,29,4869,0.0303,0
63,12,24,2.0,6,531,1.917,35,22,5204,0.0,0
52,8,21,2.625,3,306,0.375,11,5,3084,0.0,0
140,21,22,1.048,2,846,1.143,4,2,424,0.0,0
18,1,6,6.0,6,173,4.0,18,7,2282,0.0,0
847,49,58,1.184,4,4544,1.0,62,37,2879,0.0,0
119,13,33,2.538,14,1430,1.846,6,1,311,0.8333,1
269,41,41,1.0,1,1118,0.976,22,13,967,0.0,0
423,43,153,3.558,17,3163,2.884,60,4,321,0.0,0
1219,99,323,3.263,31,6346,2.313,403,90,4641,0.0025,0
5,0,0,0.0,0,22,0.0,1,1,637,0.0,0
58,4,7,1.75,3,256,1.5,5,4,1196,0.0,0
205,46,91,1.978,8,1230,1.848,30,6,865,0.0,0
20,2,2,1.0,1,79,1.0,1,1,9,0.0,0
20,0,0,0.0,0,82,0.0,4,2,679,0.0,0
1570,167,197,1.18,5,8929,1.15,107,45,1231,0.028,0
224,17,18,1.059,2,3361,1.529,13,8,721,0.0,0
346,59,61,1.034,2,1434,0.983,18,13,2390,0.2222,0
271,41,45,1.098,3,1625,1.0,16,4,948,0.0,0
582,62,86,1.387,5,3729,1.548,32,21,735,0.0,0
645,61,102,1.672,7,3401,1.033,142,52,3268,0.0,0
2068,126,142,1.127,3,7419,1.111,114,39,3945,0.0088,0
17,4,4,1.0,1,67,1.0,1,1,28,0.0,0
1037,78,170,2.179,9,6590,1.077,66,13,1458,0.0,0
42,4,9,2.25,4,257,2.25,5,1,46,0.0,1
437,52,139,2.673,11,2394,2.712,68,26,1421,0.0147,0
578,0,0,0.0,0,995,0.0,36,8,3643,0.0,0
1882,134,151,1.127,4,11075,1.052,60,26,686,0.0,1
32,4,4,1.0,1,106,1.0,1,1,76,0.0,0
392,23,47,2.043,13,2281,1.261,30,5,234,0.0,0
88,7,7,1.0,1,1138,1.0,3,2,62,0.0,0
64,7,16,2.286,7,296,2.714,22,11,1419,0.0,0
127,7,7,1.0,1,663,0.429,5,3,567,0.0,0
47,1,2,2.0,2,231,3.0,10,6,2061,0.0,0
834,30,279,9.3,56,4811,2.067,105,26,570,0.0,0
18,2,5,2.5,3,122,1.5,15,11,4138,0.0,0
39,2,10,5.0,9,266,5.5,30,11,2327,0.0,0
1894,177,539,3.045,31,11258,2.294,320,59,3340,0.0031,0
320,18,109,6.056,39,1931,2.889,13,1,63,0.0,0
59,5,20,4.0,7,426,1.6,41,23,5578,0.0,0
437,57,60,1.053,3,3465,1.035,19,6,663,0.0,0
911,70,90,1.286,7,5705,1.157,67,33,1010,0.0149,0
900,101,116,1.149,3,3906,1.0,41,24,2490,0.0,0
70,3,3,1.0,1,268,1.333,6,4,300,0.0,0
45,5,7,1.4,2,213,1.0,0,0,0,0.0,0
392,40,40,1.0,1,1614,1.05,12,6,249,0.0,0
344,45,121,2.689,10,2162,1.778,41,24,1044,0.0976,0
150,25,29,1.16,2,935,1.16,11,3,564,0.0,0
191,34,35,1.029,2,1246,1.029,28,8,1021,0.5357,1
138,19,19,1.0,1,1441,1.053,13,7,729,0.0,0
21,2,2,1.0,1,104,1.0,5,3,1264,0.0,0
468,37,52,1.405,4,2370,1.135,53,29,2162,0.0,0
14,1,1,1.0,1,101,2.0,5,2,1528,0.0,0
523,46,195,4.239,19,3734,1.609,192,59,5026,0.0,0
97,9,23,2.556,6,233,0.889,3,3,1483,0.0,0
403,41,156,3.805,15,2602,1.512,100,21,2793,0.0,0
84,13,17,1.308,2,438,1.077,13,9,2049,0.0,0
5,0,0,0.0,0,17,0.0,2,2,248,0.0,0
138,9,32,3.556,9,813,2.333,48,9,2585,0.0208,0
97,13,17,1.308,3,550,1.231,1,1,0,0.0,0
32,5,9,1.8,5,287,2.2,4,4,805,0.0,1
198,20,51,2.55,16,1055,1.3,22,13,2867,0.0455,0
321,44,50,1.136,7,1900,1.227,5,2,193,0.0,0
379,15,15,1.0,1,2009,1.0,8,5,720,0.0,0
16,1,5,5.0,5,83,1.0,4,3,1863,0.0,0
383,35,106,3.029,9,1896,2.286,158,48,4241,0.0316,0
12,0,0,0.0,0,59,0.0,0,0,0,0.0,0
1703,60,519,8.65,54,8852,2.333,366,105,5886,0.0055,1
360,22,46,2.091,13,2153,1.273,25,4,194,0.0,0
881,52,203,3.904,23,5292,3.0,89,10,625,0.0337,0
149,21,46,2.19,6,710,1.524,7,1,23,0.0,0
378,30,43,1.433,3,2131,1.0,13,7,272,0.0,0
582,62,86,1.387,5,3729,1.548,31,20,684,0.0,0
1193,73,373,5.11,43,9519,2.521,148,17,1463,0.0,0
67,5,5,1.0,1,283,1.0,2,2,1513,0.0,0
367,38,114,3.0,11,1734,2.816,87,32,2729,0.0,1
77,6,6,1.0,1,389,1.0,5,5,220,0.0,0
181,21,35,1.667,3,903,1.429,19,8,2284,0.0,0
409,14,85,6.071,25,1470,1.929,106,54,5952,0.0094,0
20,0,0,0.0,0,207,0.0,7,4,1558,0.0,0
104,16,18,1.125,3,524,1.25,3,1,11,0.0,0
1130,50,338,6.76,39,7583,2.62,33,3,120,0.0,0
276,6,32,5.333,10,1191,3.0,64,26,7201,0.0,0
22,0,0,0.0,0,65,0.0,155,23,3359,0.0452,0
107,17,36,2.118,6,566,1.882,24,11,2927,0.0,0
705,80,84,1.05,3,3754,1.087,53,31,3016,0.566,1
162,26,35,1.346,4,866,1.308,7,6,253,0.0,0
243,28,38,1.357,4,931,2.464,11,8,1137,0.0,0
159,21,63,3.0,14,910,2.429,75,32,3980,0.0133,0
464,49,102,2.082,9,2395,2.265,52,21,1103,0.0192,0
1736,110,572,5.2,34,11993,2.473,539,121,5526,0.0074,0
140,17,44,2.588,8,1232,1.294,35,16,2232,0.1143,1
100,4,8,2.0,4,1022,1.75,2,2,2,0.0,1
60,5,5,1.0,1,539,1.0,3,2,1193,0.0,0
105,10,13,1.3,3,351,1.5,4,4,425,0.0,0
3526,334,372,1.114,5,18932,1.018,213,76,3331,0.0047,0
484,84,137,1.631,13,2859,1.44,73,22,4934,0.0,0
639,67,80,1.194,5,2921,1.06,55,24,2742,0.0,0
396,37,94,2.541,10,2476,3.919,110,24,2640,0.0909,0
68,6,6,1.0,1,299,1.0,20,10,1985,0.0,0
162,17,62,3.647,7,994,2.647,17,6,1019,0.0,0
60,3,15,5.0,13,293,2.333,37,18,4775,0.0541,0
96,6,22,3.667,8,454,1.333,6,2,90,0.0,0
529,62,162,2.613,14,3379,1.629,135,29,3343,0.0074,0
52,8,9,1.125,2,311,1.0,5,3,1129,0.0,0
19,4,4,1.0,1,106,1.0,2,2,293,0.5,1
8,1,1,1.0,1,32,1.0,1,1,24,0.0,0
52,0,0,0.0,0,81,0.0,36,4,223,0.0556,0
26,3,8,2.667,4,106,2.0,2,2,333,0.0,0
5,0,0,0.0,0,121,0.0,2,2,117,0.0,0
13,4,6,1.5,2,62,1.0,1,1,303,0.0,0
138,1,3,3.0,3,815,3.0,24,12,3531,0.6667,0
4566,383,429,1.12,10,29504,1.076,189,90,1059,0.0582,0
252,27,30,1.111,2,1190,0.926,16,13,595,0.125,0
68,9,23,2.556,8,611,1.444,0,0,0,0.0,0
529,43,53,1.233,4,3120,1.023,16,9,233,0.0,0
6,0,0,0.0,0,23,0.0,0,0,0,0.0,0
367,24,125,5.208,31,2264,2.917,2,1,4,0.0,0
7,2,2,1.0,1,32,1.0,0,0,0,0.0,0
1189,53,356,6.717,39,8070,2.679,49,5,180,0.0,0
54,3,4,1.333,2,179,1.0,5,5,1423,0.0,0
339,71,108,1.521,12,2677,1.521,3,1,17,0.0,0
5692,185,262,1.416,9,20033,1.092,251,66,4200,0.0,0
197,20,40,2.0,5,1074,2.1,66,24,2550,0.0,0
142,33,34,1.03,2,645,1.0,9,6,944,0.0,0
17,1,6,6.0,6,166,4.0,20,8,3127,0.0,0
614,0,0,0.0,0,1054,0.0,44,14,4633,0.0,0
739,123,294,2.39,14,4266,2.634,14,4,143,0.0,0
140,12,41,3.417,11,785,1.5,37,17,3419,0.0811,0
1039,102,292,2.863,13,5998,2.5,274,78,4523,0.0584,0
217,13,20,1.538,5,1036,1.077,12,9,1028,0.0,0
2638,236,275,1.165,10,17542,1.042,170,23,1445,0.0471,0
71,4,19,4.75,9,482,2.25,17,8,1915,0.0,0
136,12,13,1.083,2,652,1.333,0,0,0,0.0,0
20,0,0,0.0,0,58,0.0,3,2,600,0.0,0
922,16,392,24.5,136,6357,3.938,2,1,2,0.0,0
993,68,73,1.074,3,4709,1.191,56,27,2486,0.0,0
8,0,0,0.0,0,37,0.0,4,2,879,0.0,0
20,5,5,1.0,1,102,0.8,8,3,248,0.0,0
32,1,5,5.0,5,251,4.0,2,1,483,0.0,0
743,67,74,1.104,3,3445,1.045,86,51,3510,0.0,0
144,15,63,4.2,11,1409,2.067,49,11,2881,0.0,0
76,17,17,1.0,1,334,1.0,4,3,2623,0.0,0
164,13,30,2.308,4,1008,1.231,6,5,188,0.1667,0
371,30,110,3.667,28,2369,1.733,26,11,1789,0.0,1
31,6,6,1.0,1,131,1.0,5,5,2128,0.0,0
111,9,35,3.889,6,371,2.778,8,4,882,0.0,0
820,93,105,1.129,3,3609,1.0,37,21,1789,0.0,0
13,1,1,1.0,1,58,1.0,1,1,24,0.0,0
11,1,1,1.0,1,44,1.0,6,5,2377,0.5,1
32,6,8,1.333,2,117,2.0,7,7,4144,0.1429,1
1510,58,63,1.086,2,8548,1.121,49,30,2002,0.0,0
105,13,23,1.769,3,456,3.154,43,25,5295,0.0,0
314,13,13,1.0,1,1542,1.0,16,14,1421,0.0,0
20,0,0,0.0,0,51,0.0,2,2,952,0.5,0
1960,180,543,3.017,31,11534,2.294,328,61,3420,0.003,0
145,11,39,3.545,10,872,2.727,14,3,379,0.0,0
281,36,55,1.528,4,1370,1.139,32,26,3038,0.0938,1
41,4,4,1.0,1,249,1.0,1,1,47,0.0,0
330,24,66,2.75,6,1861,0.958,0,0,0,0.0,0
149,17,43,2.529,7,904,1.941,132,32,4204,0.0,0
644,64,64,1.0,1,5896,1.031,51,9,1541,0.0196,0
26,2,2,1.0,1,674,1.0,8,3,481,0.0,0
123,21,49,2.333,14,836,2.381,60,22,3857,0.0,0
48,3,14,4.667,10,326,1.667,7,4,1399,0.0,0
5,0,0,0.0,0,20,0.0,1,1,22,0.0,0
1325,205,230,1.122,8,8352,1.166,20,9,215,0.0,0
518,75,126,1.68,11,2899,2.32,90,33,3581,0.0333,1
264,28,32,1.143,2,1132,1.071,61,23,1421,0.0,0
102,3,24,8.0,13,589,3.0,42,11,2446,0.0,0
715,77,215,2.792,15,5396,2.351,200,43,3502,0.035,0
725,93,232,2.495,10,3739,2.871,174,62,3160,0.0057,0
13,0,0,0.0,0,37,0.0,1,1,188,0.0,0
4,0,0,0.0,0,18,0.0,2,2,2251,0.0,0
24,0,0,0.0,0,204,0.0,7,4,1074,0.0,0
107,0,0,0.0,0,1220,0.0,59,3,350,0.0169,1
677,68,75,1.103,3,3039,1.206,32,15,726,0.0312,0
255,10,70,7.0,16,1490,1.7,65,8,1971,0.0308,0
612,48,197,4.104,16,4092,3.167,19,7,246,0.0,0
45,5,6,1.2,2,216,1.0,2,2,1711,0.0,0
202,9,57,6.333,19,1106,1.889,68,22,2270,0.0,0
287,39,109,2.795,10,2043,1.641,82,35,2944,0.0122,0
47,2,2,1.0,1,215,1.0,21,11,2238,0.0,0
474,63,174,2.762,27,3068,1.937,108,11,1629,0.0,0
43,7,9,1.286,3,245,1.143,9,3,501,0.0,0
82,12,13,1.083,2,469,1.5,10,9,2602,0.0,0
739,92,240,2.609,15,4702,2.163,229,33,3108,0.0044,0
265,15,24,1.6,3,1473,1.0,49,23,3222,0.0612,0
641,56,198,3.536,17,4048,2.125,149,49,2804,0.0067,0
150,4,4,1.0,1,957,1.75,15,11,709,0.0,0
200,7,50,7.143,19,978,2.857,0,0,0,0.0,0
403,51,119,2.333,9,2552,2.196,144,31,3046,0.0069,0
1366,95,363,3.821,32,8023,3.042,336,95,3090,0.0506,1
20,0,0,0.0,0,90,0.0,1,1,72,0.0,0
4,0,0,0.0,0,15,0.0,0,0,0,0.0,0
407,38,161,4.237,21,3275,1.605,145,36,3629,0.0,0
130,20,42,2.1,5,996,0.6,6,3,833,0.0,0
28,3,16,5.333,8,169,1.333,2,1,28,0.0,0
184,28,68,2.429,8,831,2.179,33,9,1875,0.0,0
89,15,16,1.067,2,525,1.267,0,0,0,0.0,0
55,7,20,2.857,6,296,2.429,5,3,295,0.0,0
102,10,10,1.0,1,479,1.0,12,8,702,0.0,0
25,1,2,2.0,2,119,0.0,65,20,2791,0.0,0
234,61,98,1.607,8,2351,2.016,60,5,1207,0.0,0
53,5,21,4.2,12,327,4.0,9,2,304,0.0,0
96,5,5,1.0,1,2303,1.0,20,3,86,0.0,0
211,6,6,1.0,1,805,0.833,3,3,238,0.0,0
108,10,52,5.2,38,926,1.4,18,4,1072,0.0,0
1531,113,567,5.018,33,12091,2.434,491,112,5030,0.0041,0
95,13,14,1.077,2,587,1.0,18,11,1383,0.0,0
190,23,50,2.174,7,945,2.87,59,30,4364,0.1186,0
182,17,25,1.471,2,742,1.0,26,16,2715,0.0,0
19,2,3,1.5,2,66,1.0,3,3,857,0.0,0
295,30,75,2.5,19,1700,2.033,117,38,5924,0.0085,0
5,0,0,0.0,0,19,0.0,1,1,297,0.0,0
244,22,52,2.364,6,1286,2.364,74,21,2489,0.0541,1
209,10,81,8.1,36,1726,2.4,66,18,900,0.0,0
1319,197,396,2.01,12,6098,2.264,214,75,4997,0.0047,0
133,6,18,3.0,12,1393,1.5,7,2,74,0.0,0
820,48,194,4.042,21,4987,3.021,63,8,465,0.0159,1
90,5,9,1.8,5,671,1.0,12,5,716,0.0,0
21,2,2,1.0,1,180,1.5,26,9,2518,0.0,0
63,6,12,2.0,4,283,1.833,1,1,144,0.0,0
21,3,3,1.0,1,147,1.0,5,5,1421,0.0,0
11,3,3,1.0,1,173,2.333,23,4,1933,0.1304,1
8,3,4,1.333,2,49,1.667,0,0,0,0.0,0
113,10,34,3.4,9,599,2.5,32,17,3060,0.0,0
92,5,30,6.0,16,549,1.6,26,12,2326,0.0385,0
1025,65,264,4.062,32,6351,3.077,174,22,1626,0.046,1
444,67,185,2.761,12,3243,2.552,50,7,730,0.0,0
362,56,62,1.107,3,1654,1.071,35,19,802,0.0,0
146,18,46,2.556,10,1177,1.944,9,3,494,0.0,0
733,88,131,1.489,5,4741,1.114,89,32,926,0.0,0
986,43,290,6.744,68,6152,1.163,82,2,293,0.0,0
163,0,0,0.0,0,1709,0.0,124,8,1122,0.0242,0
278,27,80,2.963,22,1650,2.407,66,24,3812,0.0,1
25,1,7,7.0,7,137,3.0,0,0,0,0.0,0
1233,65,436,6.708,64,7234,2.262,373,78,4437,0.0,0
398,54,63,1.167,3,2278,0.981,69,21,2399,0.0435,0
1,0,0,0.0,0,6,0.0,1,1,2607,0.0,0
244,44,72,1.636,6,1731,1.591,44,8,1317,0.0227,1
77,1,28,28.0,28,398,7.0,27,18,4788,0.0741,0
43,8,8,1.0,1,251,1.0,0,0,0,0.0,0
439,20,29,1.45,4,2328,1.25,34,9,841,0.0,0
190,18,20,1.111,2,533,1.556,9,8,3216,0.0,0
112,13,26,2.0,7,762,2.077,29,15,2786,0.0,0
38,5,14,2.8,5,263,2.0,0,0,0,0.0,0
15,2,2,1.0,1,67,1.0,2,1,279,0.0,0
65,3,3,1.0,1,289,1.0,9,2,275,0.0,0
108,16,19,1.188,2,647,1.5,7,3,480,0.0,0
108,0,0,0.0,0,502,0.0,3,2,1781,0.0,0
68,5,5,1.0,1,323,1.0,3,3,220,0.0,0
190,10,45,4.5,12,908,2.8,56,23,4152,0.0,0
1502,109,115,1.055,3,9034,1.018,107,47,1244,0.0187,0
724,76,222,2.921,17,5592,2.342,150,28,2677,0.0333,0
71,10,10,1.0,1,422,1.3,1,1,124,0.0,0
102,5,9,1.8,3,940,2.8,0,0,0,0.0,0
88,9,9,1.0,1,358,1.0,8,7,3330,0.25,1
6,0,0,0.0,0,77,0.0,5,4,2583,0.0,0
298,16,18,1.125,2,1668,1.0,39,26,2574,0.0,0
25,0,0,0.0,0,83,0.0,3,3,444,0.0,0
33,7,7,1.0,1,90,1.143,3,3,953,0.0,0
80,0,0,0.0,0,333,0.0,21,13,2764,0.0,0
1359,94,126,1.34,3,4873,1.0,77,37,3972,0.026,1
5,0,0,0.0,0,85,0.0,2,1,1150,0.0,0
81,5,5,1.0,1,506,1.0,4,4,597,0.0,0
306,14,20,1.429,4,1457,1.214,27,18,862,0.037,1
913,98,308,3.143,16,4900,2.122,65,22,1121,0.0,0
906,52,210,4.038,33,5303,3.077,110,14,887,0.0273,1
65,0,0,0.0,0,134,0.0,8,5,2793,0.0,0
928,16,393,24.562,137,6383,3.938,9,2,8,0.0,0
1339,87,93,1.069,2,5228,1.172,42,28,2229,0.0,0
20,1,1,1.0,1,116,1.0,1,1,41,0.0,1
220,22,65,2.955,24,1506,1.636,101,38,3495,0.0198,0
1547,103,218,2.117,13,8903,1.233,107,31,1176,0.0,0
194,7,28,4.0,8,980,2.857,11,7,3625,0.0,0
684,63,202,3.206,17,4198,2.016,176,60,4099,0.0057,0
39,4,4,1.0,1,178,1.0,3,3,709,0.0,0
1187,120,164,1.367,8,6704,0.992,74,39,2025,0.0135,0
842,127,290,2.283,18,4527,2.433,160,12,1621,0.0,0
84,10,28,2.8,9,538,2.0,19,7,407,0.0,0
275,12,71,5.917,16,1408,2.417,59,23,2144,0.0,0
2086,146,166,1.137,4,11872,1.068,74,33,1088,0.0135,0
1651,176,209,1.188,6,9344,1.153,126,52,1422,0.0238,0
102,14,19,1.357,2,619,1.571,4,3,714,0.0,0
1822,125,157,1.256,7,11009,1.352,130,43,2211,0.0,0
1170,94,194,2.064,9,6585,1.043,67,32,2408,0.0,0
197,7,52,7.429,29,1037,2.429,111,22,3573,0.036,0
249,28,45,1.607,4,1196,1.143,23,19,1806,0.0435,1
100,0,0,0.0,0,245,0.0,15,8,1689,0.0,0
94,7,26,3.714,11,542,1.571,22,10,3267,0.0455,0
310,36,104,2.889,13,2249,1.444,143,35,3779,0.014,0
111,11,38,3.455,8,705,1.091,57,19,3290,0.1754,1
